Start Eff Date,End Eff Date,Cost,Cnty,State,City,Zip,Svc,Mat,SCode,Mkt,Qty,Cnt per wk,Equip,Size Code,Yd Size,Covid
9/28/2021,9/28/2021,125,New Hanover,NC,WILMINGTON,28403,PCK,SSR,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/31/2021,6/30/2021,77.94,New London,CT,NEW LONDON,6320,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
4/5/2021,5/31/2021,110,Hamilton,OH,CINCINNATI,45238,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
4/12/2021,9/30/2021,77.37,New London,CT,NORWICH,6360,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
4/5/2021,8/2/2021,125,Charleston,SC,CHARLESTON,29407,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
4/13/2021,9/28/2021,138,Edgecombe,NC,BATTLEBORO,27809,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
9/1/2020,9/30/2021,292.92,Vance,NC,HENDERSON,27537,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
7/27/2021,9/29/2021,187.05,Saint Johns,FL,SAINT AUGUSTINE,32092,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
4/1/2021,7/26/2021,93.58,Saint Johns,FL,SAINT AUGUSTINE,32092,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
4/1/2021,7/29/2021,37.66,Sheboygan,WI,SHEBOYGAN,53083,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
5/1/2021,11/30/2021,237.94,Dallas,TX,CARROLLTON,75006,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
6/21/2021,11/7/2021,150.2,Jefferson,TX,BEAUMONT,77705,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
5/28/2021,7/31/2021,249,Sheboygan,WI,KOHLER,53044,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
8/1/2021,10/26/2021,238.59,Lubbock,TX,LUBBOCK,79423,PCK,T,NULL,Open,1,3,DMP,YRDS-6,6,Post
9/13/2021,9/19/2021,732.6,El Paso,TX,EL PASO,79935,PCK,T,NULL,Open,1,6,DMP,YRDS-8,8,Post
8/12/2021,9/12/2021,333,El Paso,TX,EL PASO,79935,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
8/1/2021,10/31/2021,137.41,Hartford,CT,EAST GRANBY,6026,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/25/2021,9/5/2021,415,Vanderburgh,IN,EVANSVILLE,47725,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
7/7/2021,8/24/2021,175,Vanderburgh,IN,EVANSVILLE,47725,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
7/7/2021,8/16/2021,360,Mecklenburg,NC,CHARLOTTE,28211,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
2/1/2021,2/1/2021,325.24,Davie,NC,BERMUDA RUN,27006,PCK,T,NULL,Open,2,1,DMP,YRDS-8,8,Post
5/1/2021,5/1/2021,1920.92,Harris,TX,HOUSTON,77090,PCK,T,NULL,Open,2,3,DMP,YRDS-8,8,Post
11/1/2021,11/30/2021,1397.8,Bibb,GA,MACON,31210,PCK,T,NULL,Open,2,4,DMP,YRDS-8,8,Post
7/1/2021,8/10/2021,346.4,Kings,NY,BROOKLYN,11233,PCK,T,NULL,Open,2,1,DMP,YRDS-2,2,Post
8/1/2019,7/31/2021,117.26,Du Page,IL,CAROL STREAM,60188,PCK,C,NULL,Open,1,3,DMP,YRDS-2,2,Pre
4/25/2011,9/30/2021,60,Cook,IL,OAK PARK,60302,PCK,C,NULL,Open,1,2,DMP,YRDS-2,2,Pre
12/1/2020,9/30/2021,139.34,Wilson,NC,ELM CITY,27822,PCK,C,NULL,Open,1,2,DMP,YRDS-8,8,Post
10/1/2020,4/30/2021,141.63,Gilmer,GA,ELLIJAY,30540,PCK,C,NULL,Open,1,2,DMP,YRDS-8,8,Post
6/1/2019,3/31/2021,140,Fairfield,CT,STRATFORD,6615,PCK,C,NULL,Open,1,1,DMP,YRDS-8,8,Pre
12/1/2020,9/30/2021,76.5,Vance,NC,HENDERSON,27536,PCK,C,NULL,Open,1,1,DMP,YRDS-8,8,Post
8/1/2019,4/1/2021,37.81,Dane,WI,MADISON,53716,PCK,C,NULL,Open,1,1,DMP,YRDS-4,4,Pre
10/1/2020,4/30/2021,99.37,Fannin,GA,BLUE RIDGE,30513,PCK,C,NULL,Open,1,1,DMP,YRDS-8,8,Post
1/14/2021,5/31/2021,155.18,Hamilton,OH,CINCINNATI,45202,PCK,C,NULL,Open,1,2,DMP,YRDS-6,6,Post
7/21/2020,1/13/2021,150.66,Hamilton,OH,CINCINNATI,45202,PCK,C,NULL,Open,1,2,DMP,YRDS-6,6,Post
2/1/2020,1/31/2021,76.57,Johnson,TX,BURLESON,76028,PCK,C,NULL,Open,1,1,DMP,YRDS-4,4,Pre
11/1/2020,9/30/2021,110.46,Chemung,NY,ELMIRA,14901,PCK,C,NULL,Open,1,1,DMP,YRDS-2,2,Post
7/31/2020,5/31/2021,25.46,Fairfield,CT,STAMFORD,6902,PCK,C,NULL,Open,1,1,DMP,YRDS-2,2,Post
9/1/2020,5/31/2021,84.33,Hamilton,OH,CINCINNATI,45225,PCK,C,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,5/31/2021,80.4,Hamilton,OH,CINCINNATI,45215,PCK,C,NULL,Open,1,1,DMP,YRDS-6,6,Post
12/1/2019,6/30/2021,43.31,Cook,IL,NORTHBROOK,60062,PCK,C,NULL,Open,1,1,DMP,YRDS-4,4,Pre
8/1/2019,6/28/2021,63.35,Kane,IL,BATAVIA,60510,PCK,C,NULL,Open,1,1,DMP,YRDS-4,4,Pre
8/1/2019,7/31/2021,43.83,Du Page,IL,NAPERVILLE,60563,PCK,C,NULL,Open,1,1,DMP,YRDS-4,4,Pre
7/1/2021,9/30/2021,93.11,Cattaraugus,NY,OLEAN,14760,PCK,C,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,6/30/2021,88.68,Cattaraugus,NY,OLEAN,14760,PCK,C,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,5/31/2021,390.05,Orange,FL,ORLANDO,32810,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
10/7/2020,6/30/2021,285,Collin,TX,DALLAS,75287,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
11/3/2020,11/30/2021,197.65,Jackson,GA,JEFFERSON,30549,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
1/4/2021,6/30/2021,223,Sheboygan,WI,SHEBOYGAN,53083,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
2/1/2021,5/31/2021,125.74,Du Page,IL,BENSENVILLE,60106,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Post
9/1/2020,5/31/2021,105.12,Hamilton,OH,BLUE ASH,45242,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Post
9/1/2020,5/31/2021,250.86,Boone,KY,HEBRON,41048,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
4/1/2020,1/31/2021,253.69,Bronx,NY,BRONX,10474,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Pre
1/1/2021,7/1/2021,288.71,Galveston,TX,GALVESTON,77550,PCK,T,NULL,Open,1,2,DMP,YRDS-4,4,Post
12/1/2020,6/24/2021,311.7,Bay,FL,PANAMA CITY,32405,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
2/1/2021,5/31/2021,205.68,Adams,OH,WINCHESTER,45697,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
1/1/2020,1/31/2021,199.69,Adams,OH,WINCHESTER,45697,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Pre
5/1/2021,10/28/2021,287.02,Boone,KY,FLORENCE,41042,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
1/1/2020,4/30/2021,278.66,Boone,KY,FLORENCE,41042,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Pre
6/1/2021,9/30/2021,270.11,Duplin,NC,ROSE HILL,28458,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
5/1/2021,5/31/2021,263.52,Duplin,NC,ROSE HILL,28458,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
4/1/2021,4/30/2021,264.81,Duplin,NC,ROSE HILL,28458,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
10/8/2019,3/31/2021,258.35,Duplin,NC,ROSE HILL,28458,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Pre
5/11/2020,1/27/2021,245.32,Nassau,NY,FLORAL PARK,11001,PCK,T,NULL,Open,1,2,DMP,YRDS-4,4,Pre
5/11/2020,1/31/2021,406.98,Orange,NY,MIDDLETOWN,10940,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Pre
5/27/2020,1/31/2021,150.96,Orange,NY,CHESTER,10918,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Pre
1/15/2021,3/14/2021,175,Jefferson,IN,MADISON,47250,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
4/1/2020,4/30/2021,207.62,Lake,IN,HIGHLAND,46322,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Pre
1/31/2020,9/30/2021,285.78,Fairfield,CT,STAMFORD,6902,PCK,T,NULL,Open,1,2,DMP,YRDS-4,4,Pre
9/1/2020,9/30/2021,582.93,Pitt,NC,GREENVILLE,27834,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
12/1/2020,9/30/2021,391.98,New Hanover,NC,WILMINGTON,28405,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
4/1/2020,1/31/2021,328.63,Bronx,NY,BRONX,10474,PCK,T,NULL,Open,1,3,DMP,YRDS-2,2,Pre
11/24/2019,1/31/2021,420.36,Medina,OH,BRUNSWICK,44212,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Pre
9/1/2020,9/30/2021,864.55,Edgecombe,NC,ROCKY MOUNT,27802,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Post
8/1/2019,5/31/2021,466.62,Outagamie,WI,KAUKAUNA,54130,PCK,T,NULL,Open,1,3,DMP,YRDS-8,8,Pre
9/1/2020,2/28/2021,109.06,Cumberland,NC,FAYETTEVILLE,28311,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,105.86,Richland,OH,MANSFIELD,44906,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/5/2020,9/30/2021,103.73,Anderson,SC,ANDERSON,29621,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
8/1/2019,5/31/2021,73.95,Dane,WI,MADISON,53717,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
1/1/2020,2/28/2021,92.61,Lucas,OH,HOLLAND,43528,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
9/1/2020,5/31/2021,165.52,Darke,OH,GREENVILLE,45331,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2019,5/31/2021,67.53,Outagamie,WI,APPLETON,54914,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
8/1/2019,5/31/2021,95.39,Dane,WI,MADISON,53704,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
12/1/2019,5/31/2021,76.63,Waukesha,WI,BROOKFIELD,53005,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
8/1/2019,7/31/2021,68.42,Muscogee,GA,COLUMBUS,31901,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
8/1/2019,1/31/2021,81.56,Richmond,GA,AUGUSTA,30909,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
11/1/2020,11/30/2021,110.57,Alachua,FL,GAINESVILLE,32608,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
12/1/2019,7/31/2021,63.92,Kane,IL,ELGIN,60123,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
4/1/2021,9/30/2021,116.56,Cumberland,NC,FAYETTEVILLE,28303,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
3/1/2021,3/31/2021,116.55,Cumberland,NC,FAYETTEVILLE,28303,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
9/1/2020,2/28/2021,113.71,Cumberland,NC,FAYETTEVILLE,28303,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
2/1/2020,1/4/2021,171.03,Travis,TX,AUSTIN,78750,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Pre
9/1/2020,9/30/2021,132.57,Wake,NC,RALEIGH,27609,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
9/1/2020,9/30/2021,115.59,Wake,NC,RALEIGH,27604,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
4/1/2020,4/30/2021,85.19,Cook,IL,LANSING,60438,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
4/1/2020,4/30/2021,65.54,Cook,IL,MIDLOTHIAN,60445,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
9/1/2020,9/30/2021,89.45,Halifax,NC,ROANOKE RAPIDS,27870,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
8/1/2019,7/31/2021,46.47,Kane,IL,NORTH AURORA,60542,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
8/1/2019,7/31/2021,56.79,Cook,IL,HANOVER PARK,60133,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
1/1/2021,5/31/2021,71.47,Gregg,TX,LONGVIEW,75601,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
5/1/2021,9/30/2021,84.95,Horry,SC,MYRTLE BEACH,29577,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
4/1/2020,4/30/2021,137.63,Cook,IL,HOMEWOOD,60430,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/4/2020,4/30/2021,82.68,Horry,SC,MYRTLE BEACH,29577,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2019,8/31/2021,72.9,Richland,SC,COLUMBIA,29209,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
8/1/2019,5/31/2021,99.69,Milwaukee,WI,MILWAUKEE,53216,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
1/1/2021,5/31/2021,57.58,Hamilton,OH,CINCINNATI,45251,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,9/30/2021,179.04,Wake,NC,RALEIGH,27606,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
11/1/2019,1/31/2021,102.57,Douglas,GA,WINSTON,30187,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
11/1/2019,1/31/2021,70.65,Gregg,TX,LONGVIEW,75607,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Pre
12/21/2020,1/17/2021,105,Pitt,NC,WINTERVILLE,28590,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
2/1/2020,1/31/2021,151.41,Nueces,TX,CORPUS CHRISTI,78408,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Pre
9/1/2020,9/30/2021,73.67,Jefferson,KY,LOUISVILLE,40223,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,9/30/2021,117.33,New Hanover,NC,WILMINGTON,28405,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
10/1/2021,10/1/2021,92.5,Gregg,TX,LONGVIEW,75607,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
2/1/2021,9/30/2021,71.58,Gregg,TX,LONGVIEW,75607,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
12/21/2020,1/17/2021,155.88,Hamilton,OH,EVANSTON,45207,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
2/1/2020,1/31/2021,154.48,Cook,IL,ELK GROVE VILLAGE,60007,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Pre
1/1/2021,3/31/2021,60.19,Simpson,KY,FRANKLIN,42134,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,86.19,Clermont,OH,OWENSVILLE,45160,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
4/1/2020,1/31/2021,84.92,Orange,NY,NEWBURGH,12550,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
2/1/2018,11/1/2021,65,Oconee,GA,WATKINSVILLE,30677,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
11/1/2020,3/31/2021,232.95,Hartford,CT,WETHERSFIELD,6109,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
6/1/2019,2/2/2021,87.57,Nassau,NY,NEW HYDE PARK,11040,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
9/1/2020,9/30/2021,106.31,Wilson,NC,WILSON,27896,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,136.24,Franklin,OH,COLUMBUS,43213,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
9/1/2020,5/31/2021,125.39,Greene,OH,XENIA,45385,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,5/31/2021,70.89,Jessamine,KY,NICHOLASVILLE,40356,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
4/1/2017,5/31/2021,80,Burke,NC,MORGANTON,28655,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
8/1/2021,10/31/2021,148.24,Hartford,CT,EAST HARTFORD,6118,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
8/1/2020,7/31/2021,137.64,Hartford,CT,EAST HARTFORD,6118,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
3/1/2020,2/28/2021,163.1,Cook,IL,CHICAGO,60637,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Pre
9/1/2020,9/30/2021,159.19,New Hanover,NC,WILMINGTON,28403,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,5/31/2021,74.73,Hamilton,OH,CINCINNATI,45249,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
6/21/2021,8/15/2021,247.2,Hamilton,OH,EVANSTON,45207,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
11/1/2020,5/31/2021,284.63,Escambia,FL,PENSACOLA,32505,PCK,T,NULL,Open,1,2,DMP,YRDS-6,6,Post
7/31/2020,3/31/2021,219,Westchester,NY,MOUNT VERNON,10552,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Post
2/1/2020,1/31/2021,225.28,Harris,TX,HOUSTON,77023,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Pre
4/24/2020,4/18/2021,164,Dunn,WI,MENOMONIE,54751,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Pre
4/1/2020,1/31/2021,360.1,Queens,NY,LONG ISLAND CITY,11101,PCK,T,NULL,Open,1,2,DMP,YRDS-2,2,Pre
3/1/2021,5/31/2021,160.18,Hamilton,OH,CINCINNATI,45241,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
5/1/2019,2/28/2021,154.71,Hamilton,OH,CINCINNATI,45241,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Pre
11/1/2018,7/15/2021,175,Seminole,FL,LONGWOOD,32750,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Pre
9/1/2020,5/31/2021,222.8,Hamilton,OH,CINCINNATI,45232,PCK,T,NULL,Open,1,2,DMP,YRDS-8,8,Post
8/1/2019,3/31/2021,87.77,Nassau,FL,CALLAHAN,32011,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Pre
1/29/2021,9/30/2021,165.49,Halifax,NC,ROANOKE RAPIDS,27870,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/1/2020,1/28/2021,110.34,Halifax,NC,ROANOKE RAPIDS,27870,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,102.61,Huron,OH,WILLARD,44890,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,129.8,Huron,OH,WILLARD,44890,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
9/1/2020,4/30/2021,192.53,Edgecombe,NC,ROCKY MOUNT,27801,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
9/1/2020,5/31/2021,102.61,Huron,OH,WILLARD,44890,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,102.61,Huron,OH,WILLARD,44890,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,9/30/2021,70.47,Edgecombe,NC,ROCKY MOUNT,27801,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
9/1/2020,8/25/2021,68.42,Edgecombe,NC,ROCKY MOUNT,27801,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
9/1/2020,5/31/2021,102.61,Huron,OH,WILLARD,44888,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2018,1/31/2021,371.47,Orange,NY,NEW WINDSOR,12553,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Pre
6/1/2021,9/24/2021,63.46,Hamilton,OH,CINCINNATI,45225,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,61.61,Hamilton,OH,CINCINNATI,45225,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,3/31/2021,58.63,Dallas,TX,DALLAS,75248,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
5/1/2016,3/31/2021,314.88,Westchester,NY,SCARSDALE,10583,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
4/8/2020,4/6/2021,124,Winnebago,WI,OSHKOSH,54901,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
9/4/2020,5/31/2021,117.44,Horry,SC,MYRTLE BEACH,29577,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
9/1/2018,5/31/2021,132.45,Fairfield,CT,NORWALK,6851,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,6/30/2021,79.2,Bibb,GA,MACON,31210,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
3/1/2021,5/31/2021,87.35,Hamilton,OH,CINCINNATI,45238,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
1/1/2020,2/28/2021,84.81,Hamilton,OH,CINCINNATI,45238,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Pre
1/1/2021,6/30/2021,106.17,Spartanburg,SC,SPARTANBURG,29302,PCK,T,NULL,Open,1,1,DMP,YRDS-8,8,Post
10/14/2020,4/11/2021,340.66,New Haven,CT,MILFORD,6460,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
4/1/2020,1/31/2021,75.77,Orange,NY,MIDDLETOWN,10940,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
4/1/2019,1/31/2021,139.3,Orange,NY,MONTGOMERY,12549,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
2/1/2021,6/2/2021,164.99,Orange,NY,NEWBURGH,12550,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
2/1/2021,6/2/2021,158.83,Orange,NY,NEWBURGH,12550,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
8/1/2018,1/31/2021,151.41,Orange,NY,NEWBURGH,12550,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
4/1/2019,1/31/2021,118.22,Orange,NY,CHESTER,10918,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
11/1/2020,10/31/2021,111.61,Chautauqua,NY,LAKEWOOD,14750,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
6/1/2019,3/31/2021,102,Westchester,NY,WHITE PLAINS,10601,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
4/1/2021,7/31/2021,148.36,Westchester,NY,EASTCHESTER,10709,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
4/1/2019,3/31/2021,144.39,Westchester,NY,EASTCHESTER,10709,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Pre
2/20/2021,5/31/2021,81.59,Hamilton,OH,CINCINNATI,45208,PCK,T,NULL,Open,1,1,DMP,YRDS-6,6,Post
9/29/2020,5/31/2021,64.53,Franklin,OH,COLUMBUS,43229,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
10/3/2020,5/31/2021,90.1,Franklin,OH,COLUMBUS,43214,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,5/31/2021,88.32,Clark,OH,SPRINGFIELD,45501,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2020,8/31/2021,96.4,El Paso,TX,EL PASO,79912,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
1/1/2021,5/31/2021,56.71,Dallas,TX,ADDISON,75001,PCK,T,NULL,Open,1,1,DMP,YRDS-2,2,Post
3/18/2021,8/31/2021,174.67,Hartford,CT,WINDSOR,6095,PCK,SSR,NULL,Open,1,1,DMP,YRDS-8,8,Post
11/1/2020,9/30/2021,71.94,Du Page,IL,WHEATON,60187,PCK,SSR,NULL,Open,1,1,DMP,YRDS-2,2,Post
4/22/2021,10/31/2021,106.75,Cobb,GA,KENNESAW,30144,PCK,SSR,NULL,Open,1,1,DMP,YRDS-4,4,Post
4/22/2021,6/30/2021,110,Escambia,FL,PENSACOLA,32503,PCK,SSR,NULL,Open,1,1,DMP,YRDS-4,4,Post
6/1/2021,6/1/2021,375,Hartford,CT,FARMINGTON,6032,PCK,SSR,NULL,Open,1,3,DMP,YRDS-6,6,Post
4/1/2021,5/31/2021,405,Hartford,CT,FARMINGTON,6032,PCK,SSR,NULL,Open,1,3,DMP,YRDS-6,6,Post
2/1/2021,10/31/2021,275,Hartford,CT,ROCKY HILL,6067,PCK,SSR,NULL,Open,1,3,DMP,YRDS-6,6,Post
5/10/2021,9/30/2021,49,Winnebago,WI,OSHKOSH,54904,PCK,SSR,NULL,Open,1,1,DMP,YRDS-4,4,Post
5/14/2021,11/22/2021,58,Marathon,WI,WAUSAU,54401,PCK,SSR,NULL,Open,1,1,DMP,YRDS-2,2,Post
6/8/2021,9/16/2021,588.88,Kings,NY,BROOKLYN,11208,PCK,SSR,NULL,Open,1,2,DMP,YRDS-8,8,Post
7/14/2021,8/31/2021,295,Fairfield,CT,SHELTON,6484,PCK,SSR,NULL,Open,1,1,DMP,YRDS-8,8,Post
6/23/2021,11/30/2021,95.26,Clarke,GA,ATHENS,30605,PCK,SSR,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/19/2021,9/27/2021,348,Guilford,NC,GREENSBORO,27407,PCK,SSR,NULL,Open,1,2,DMP,YRDS-8,8,Post
7/12/2021,10/1/2021,95,Vanderburgh,IN,EVANSVILLE,47715,PCK,SSR,NULL,Open,1,1,DMP,YRDS-8,8,Post
8/1/2021,8/19/2021,155.96,Alachua,FL,GAINESVILLE,32609,PCK,SSR,NULL,Open,1,1,DMP,YRDS-4,4,Post
